Time,QuadX,QuadY,QuadZ,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/14/2023 12:11:33 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:33 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.700043,0.005455943,-0.399994582,2207.9165,-1986.69849,1265.3728,36.7621841,190.427444,178.765549,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.6969,0.6711176,-0.820556462,2211.02563,-1990.8479,1265.24133,36.64902,189.9805,178.106323,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.6969,0.672264,-0.8202426,2211.36743,-1990.73828,1265.63489,36.2832832,190.0357,178.518127,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.6969,0.6718419,-0.82147944,2212.12866,-1991.23035,1266.01013,37.0117569,191.533264,180.636581,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.696915,0.6727888,-0.820797563,2212.589,-1992.66223,1266.712,36.7265472,191.528381,180.590012,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.69693,0.673469543,-0.821019,2213.75854,-1993.90552,1267.56812,35.9704552,190.930527,179.835037,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.69696,0.6723804,-0.82037127,2216.29736,-1993.47864,1267.16992,35.1056061,191.0068,179.289841,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.697,0.6740198,-0.8206277,2219.77661,-1995.0293,1265.70654,36.53469,190.039017,177.216766,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.697037,0.6722975,-0.820705831,2221.086,-1993.13818,1264.91968,35.574398,190.987869,178.403671,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/14/2023 12:11:35 PM,-208.697067,0.673105,-0.821430266,2223.292,-1995.469,1262.8866,37.1156464,192.215149,180.095673,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
