Time,HighRewardLog,MedRewardLog,LowRewardLog,ShellLog,QuadX,QuestX,QuestY,QuestZ
1684701470209,0,0,0,0,-208.699966,0,-0.43,-0.38
1684701470339,0,0,0,0,-208.699966,0,-0.43,-0.38
1684701471919,0,0,0,0,-208.699966,550.3331,780.2674,1560.28918
1684701471963,0,0,0,0,-208.699966,550.4871,782.2698,1560.37537
1684701471994,0,0,0,0,-208.699966,550.5557,783.49585,1560.50781
1684701472014,0,0,0,0,-208.699966,550.5766,784.246033,1560.55383
1684701472035,0,0,0,0,-208.699966,550.5942,785.028564,1560.57751
1684701472112,0,0,0,0,-208.699966,550.596741,787.796,1560.78589
1684701472210,0,0,0,0,-208.699966,550.7777,790.2284,1561.44824
1684701472307,0,0,0,0,-208.699966,551.119263,792.196,1562.38867
1684701472404,0,0,0,0,-208.699966,551.799255,794.087158,1562.70483
1684701472516,0,0,0,0,-208.699966,552.667236,795.8785,1562.85046
1684701472613,0,0,0,0,-208.699966,553.136169,797.2487,1563.15491
1684701472714,0,0,0,0,-208.699966,-0.798407733,1.56313086,0.553240359
1684701472812,0,0,0,0,-208.699966,-0.7992188,1.56288731,0.5528982
1684701472912,0,0,0,0,-208.699966,-0.800061166,1.56243181,0.552377164
1684701473010,0,0,0,0,-208.699966,-0.80078584,1.56184077,0.552141845
1684701473108,0,0,0,0,-208.699966,-0.801197946,1.56175542,0.552118838
1684701473205,0,0,0,0,-208.699966,-0.8012317,1.56177437,0.552336335
1684701473302,0,0,0,0,-208.699966,-0.8005962,1.5615865,0.5527651
1684701473405,0,0,0,0,-208.699966,-0.7992588,1.56178737,0.552877247
1684701473512,0,0,0,0,-208.699966,-0.7974111,1.56213415,0.552503049
1684701473609,0,0,0,0,-208.699966,-0.796025157,1.56239021,0.5523385
1684701473713,0,0,0,0,-208.699966,-0.794195354,1.56245983,0.5525719
1684701473804,0,0,0,0,-208.699966,-0.792754948,1.56249166,0.5527166
1684701473947,0,0,0,0,-208.699966,-0.790860653,1.56234872,0.552613139
1684701474013,0,0,0,0,-208.699966,-0.7901939,1.56241834,0.5523071
1684701474117,0,0,0,0,-208.699966,-0.789737761,1.56251478,0.5516409
1684701474209,0,0,0,0,-208.699966,-0.7899141,1.56223583,0.551144958
1684701474307,0,0,0,0,-208.699966,-0.790433645,1.56200719,0.5506241
1684701474403,0,0,0,0,-208.699966,-0.79106313,1.56197476,0.549931765
1684701474515,0,0,0,0,-208.699966,-0.7918614,1.562012,0.548999846
1684701474613,0,0,0,0,-208.699966,-0.7925795,1.56212842,0.5483143
1684701474710,0,0,0,0,-208.699966,-0.7930815,1.56209338,0.547776043
1684701474807,0,0,0,0,-208.699966,-0.793522,1.56207061,0.5474961
1684701474904,0,0,0,0,-208.699966,-0.793715358,1.56218934,0.547437131
1684701475003,0,0,0,0,-208.699966,-0.793747,1.562492,0.5476236
1684701475113,0,0,0,0,-208.699966,-0.7937808,1.56286776,0.548315942
1684701475212,0,0,0,0,-208.699966,-0.7941739,1.56280625,0.549160659
1684701475309,0,0,0,0,-208.699966,-0.795101464,1.5628916,0.550130665
1684701475407,0,0,0,0,-208.699966,-0.7970881,1.56211543,0.5504349
1684701475504,0,0,0,0,-208.699966,-0.7983085,1.55898011,0.550705552
1684701475616,0,0,0,0,-208.699966,-0.7978234,1.55704021,0.551562965
1684701475713,0,0,0,0,-208.699966,-0.796943963,1.5569737,0.552086353
1684701475802,0,0,0,0,-208.699966,-0.797198951,1.55649579,0.551864862
1684701475910,0,0,0,0,-208.699966,-0.7984164,1.55571783,0.5513615
1684701476005,0,0,0,0,-208.699966,-0.800956,1.55300963,0.55030036
1684701476109,0,0,0,0,-208.699966,-0.8014611,1.54856908,0.5498516
1684701476214,0,0,0,0,-208.699966,-0.801337838,1.54497039,0.551328063
1684701476312,0,0,0,0,-208.699966,-0.801573753,1.53954947,0.553578138
1684701476415,0,0,0,0,-208.699966,-0.8022271,1.53309572,0.5569426
1684701476506,0,0,0,0,-208.699966,-0.802385151,1.52788341,0.5609863
1684701476604,0,0,0,0,-208.699966,-0.8003527,1.52091587,0.5656183
1684701476702,0,0,0,0,-208.699966,-0.7987844,1.51583147,0.5693966
1684701476813,0,0,0,0,-208.699966,-0.7994907,1.51134276,0.5716214
1684701476912,0,0,0,0,-208.699966,-0.8025704,1.50598109,0.5725808
1684701477008,0,0,0,0,-208.699966,-0.8064132,1.50026679,0.575620055
1684701477105,0,0,0,0,-208.699966,-0.8116349,1.49650967,0.58090353
1684701477203,0,0,0,0,-208.699966,-0.8165696,1.49650013,0.5847815
1684701477315,0,0,0,0,-208.699966,-0.821866333,1.49590242,0.5892201
1684701477411,0,0,0,0,-208.699966,-0.8256992,1.49318624,0.596433461
1684701477510,0,0,0,0,-208.699966,-0.8247774,1.49033344,0.603760839
1684701477607,0,0,0,0,-208.699966,-0.8265252,1.49186814,0.6130734
1684701477704,0,0,0,0,-208.699966,-0.837628365,1.49132764,0.6259411
1684701477802,0,0,0,0,-208.699966,-0.8472688,1.48762453,0.6371364
1684701477913,0,0,0,0,-208.699966,-0.8470431,1.48174345,0.6477645
1684701478011,0,0,0,0,-208.699966,-0.842764139,1.47864389,0.6536074
1684701478108,0,0,0,0,-208.699966,-0.8426054,1.47927511,0.65712297
1684701478205,0,0,0,0,-208.699966,-0.844759762,1.47819161,0.66248554
1684701478302,0,0,0,0,-208.699966,-0.845358,1.47567511,0.6672881
1684701478406,0,0,0,0,-208.699966,-0.846151054,1.47613728,0.669802368
1684701478512,0,0,0,0,-208.699966,-0.847986,1.477269,0.6686368
1684701478609,0,0,0,0,-208.699966,-0.8519115,1.48013079,0.6628502
1684701478714,0,0,0,0,-208.699966,-0.862794757,1.49039519,0.6457479
1684701478804,0,0,0,0,-208.699966,-0.875524342,1.500372,0.625121236
1684701478902,0,0,0,0,-208.699966,-0.8892533,1.50861824,0.6025779
1684701479019,0,0,0,0,-208.699966,-0.8986574,1.51462436,0.582192
1684701479111,0,0,0,0,-208.699966,-0.8993616,1.51955259,0.572004437
1684701479209,0,0,0,0,-208.699966,-0.895308,1.5214889,0.5684334
1684701479306,0,0,0,0,-208.699966,-0.8877259,1.51866722,0.566205442
