Time,HighRewardLog,MedRewardLog,LowRewardLog,ShellLog,QuadX,QuestX,QuestY,QuestZ
1685658385277,0,0,0,0,-208.699966,0,-0.43,-0.38
1685658385400,0,0,0,0,-208.699966,0,-0.43,-0.38
1685658386922,0,0,0,0,-208.699966,582.2646,843.9456,1611.41211
1685658386971,0,0,0,0,-208.699966,582.310669,843.5898,1611.46289
1685658386995,0,0,0,0,-208.699966,582.3199,843.4136,1611.4928
1685658387021,0,0,0,0,-208.699966,582.3375,843.1731,1611.52026
1685658387045,0,0,0,0,-208.699966,582.3717,843.022339,1611.56323
1685658387114,0,0,0,0,-208.699966,582.670959,842.405151,1611.78955
1685658387224,0,0,0,0,-208.699966,583.4646,841.246765,1612.0697
1685658387322,0,0,0,0,-208.699966,583.998535,840.4532,1612.25464
1685658387419,0,0,0,0,-208.699966,584.5898,839.674133,1612.47546
1685658387517,0,0,0,0,-208.699966,585.0953,838.9536,1612.767
1685658387621,0,0,0,0,-208.699966,585.350037,838.5017,1612.97046
1685658387727,0,0,0,0,-208.699966,-0.838292658,1.61303282,0.5854999
1685658387828,0,0,0,0,-208.699966,-0.838091,1.61316609,0.5854892
1685658387935,0,0,0,0,-208.699966,-0.8378021,1.61355293,0.585305631
1685658388015,0,0,0,0,-208.699966,-0.837558448,1.61379647,0.585517347
1685658388122,0,0,0,0,-208.699966,-0.8372534,1.61401892,0.5855186
1685658388220,0,0,0,0,-208.699966,-0.836940169,1.61420894,0.585398436
1685658388318,0,0,0,0,-208.699966,-0.836523533,1.61438775,0.585373
1685658388416,0,0,0,0,-208.699966,-0.836078167,1.61463892,0.585324
1685658388527,0,0,0,0,-208.699966,-0.835642338,1.614713,0.5853629
1685658388624,0,0,0,0,-208.699966,-0.835678756,1.61451387,0.5855626
1685658388722,0,0,0,0,-208.699966,-0.8358806,1.61417544,0.585982561
1685658388818,0,0,0,0,-208.699966,-0.8365276,1.61359823,0.5859326
1685658388917,0,0,0,0,-208.699966,-0.8378323,1.61240029,0.586356938
1685658389013,0,0,0,0,-208.699966,-0.839152157,1.6112498,0.5869744
1685658389125,0,0,0,0,-208.699966,-0.8409924,1.608537,0.5872018
1685658389222,0,0,0,0,-208.699966,-0.8435176,1.59906888,0.5859017
1685658389319,0,0,0,0,-208.699966,-0.8451522,1.590396,0.5820827
1685658389417,0,0,0,0,-208.699966,-0.844602764,1.58990693,0.577236652
1685658389515,0,0,0,0,-208.699966,-0.842445731,1.58930743,0.5727824
1685658389617,0,0,0,0,-208.699966,-0.8381969,1.58520889,0.5662169
1685658389722,0,0,0,0,-208.699966,-0.8323348,1.57883644,0.5585688
1685658389819,0,0,0,0,-208.699966,-0.827168941,1.57371819,0.5474972
1685658389923,0,0,0,0,-208.699966,-0.8213475,1.57051969,0.53689456
1685658390016,0,0,0,0,-208.699966,-0.8156577,1.56845093,0.528627336
1685658390125,0,0,0,0,-208.699966,-0.810051739,1.568358,0.5221777
1685658390228,0,0,0,0,-208.699966,-0.806466639,1.56972325,0.5194204
1685658390320,0,0,0,0,-208.699966,-0.8053717,1.57146168,0.5216167
1685658390417,0,0,0,0,-208.699966,-0.808225751,1.57629371,0.529006243
1685658390515,0,0,0,0,-208.699966,-0.8151992,1.57980955,0.537715137
1685658390626,0,0,0,0,-208.699966,-0.8263578,1.57997537,0.55115217
1685658390723,0,0,0,0,-208.699966,-0.83271265,1.5794102,0.5586925
1685658390820,0,0,0,0,-208.699966,-0.835593641,1.580797,0.5649184
1685658390918,0,0,0,0,-208.699966,-0.838276565,1.58556581,0.569426954
1685658391016,0,0,0,0,-208.699966,-0.840520859,1.58713293,0.573209465
1685658391127,0,0,0,0,-208.699966,-0.8417633,1.58682978,0.574781358
1685658391225,0,0,0,0,-208.699966,-0.8433881,1.58640218,0.574653
1685658391322,0,0,0,0,-208.699966,-0.8463361,1.58235908,0.5738969
1685658391419,0,0,0,0,-208.699966,-0.848564863,1.576674,0.574959
1685658391517,0,0,0,0,-208.699966,-0.848631263,1.57296634,0.579770565
1685658391614,0,0,0,0,-208.699966,-0.846011937,1.5678755,0.5888295
1685658391726,0,0,0,0,-208.699966,-0.8390204,1.56371963,0.603821754
1685658391823,0,0,0,0,-208.699966,-0.8319534,1.56167376,0.6140029
1685658391915,0,0,0,0,-208.699966,-0.823439837,1.55902243,0.62391
1685658392018,0,0,0,0,-208.699966,-0.812595844,1.55595887,0.6358995
1685658392115,0,0,0,0,-208.699966,-0.802904844,1.55480146,0.644550443
1685658392222,0,0,0,0,-208.699966,-0.794988751,1.55495715,0.6485029
1685658392325,0,0,0,0,-208.699966,-0.7902735,1.55590725,0.647015452
1685658392422,0,0,0,0,-208.699966,-0.7889328,1.55647469,0.6424856
1685658392525,0,0,0,0,-208.699966,-0.7907629,1.55759752,0.635670543
1685658392617,0,0,0,0,-208.699966,-0.7958081,1.56096983,0.625297248
1685658392715,0,0,0,0,-208.699966,-0.802468061,1.56492853,0.6119003
1685658392832,0,0,0,0,-208.699966,-0.812681437,1.57125592,0.5920224
1685658392923,0,0,0,0,-208.699966,-0.819727659,1.576695,0.5783274
1685658393021,0,0,0,0,-208.699966,-0.8265972,1.580638,0.5669269
1685658393119,0,0,0,0,-208.699966,-0.8323324,1.57997155,0.5606544
1685658393217,0,0,0,0,-208.699966,-0.8372775,1.57877493,0.557567
1685658393327,0,0,0,0,-208.699966,-0.841689944,1.577623,0.5561838
1685658393424,0,0,0,0,-208.699966,-0.844117761,1.57651544,0.555235267
1685658393523,0,0,0,0,-208.699966,-0.8458154,1.57540774,0.5555906
1685658393620,0,0,0,0,-208.699966,-0.8468211,1.57465267,0.5574422
1685658393717,0,0,0,0,-208.699966,-0.847233951,1.57420719,0.5583525
1685658393816,0,0,0,0,-208.699966,-0.8471783,1.57353866,0.5588641
1685658393932,0,0,0,0,-208.699966,-0.8465428,1.5734098,0.5600418
1685658394024,0,0,0,0,-208.699966,-0.845724046,1.57387125,0.560993135
1685658394122,0,0,0,0,-208.699966,-0.8448224,1.57444012,0.561588049
1685658394223,0,0,0,0,-208.699966,-0.843978345,1.57468033,0.561694
1685658394317,0,0,0,0,-208.699966,-0.8431599,1.57489693,0.561524868
1685658394414,0,0,0,0,-208.699966,-0.8427462,1.57515645,0.561375856
1685658394518,0,0,0,0,-208.699966,-0.84226,1.57553363,0.5611559
1685658394623,0,0,0,0,-208.699966,-0.841778,1.57627559,0.5608343
1685658394719,0,0,0,0,-208.699966,-0.841377735,1.576947,0.561006069
1685658394826,0,0,0,0,-208.699966,-0.8409169,1.57744515,0.561392963
1685658394916,0,0,0,0,-208.699966,-0.840510964,1.57782435,0.561650634
1685658395026,0,0,0,0,-208.699966,-0.839916468,1.57814384,0.5620739
1685658395129,0,0,0,0,-208.699966,-0.8395019,1.57854509,0.5624165
1685658395220,0,0,0,0,-208.699966,-0.8392572,1.57919323,0.5627299
1685658395318,0,0,0,0,-208.699966,-0.8391513,1.579692,0.563157856
1685658395416,0,0,0,0,-208.699966,-0.8390086,1.57966447,0.563558
1685658395528,0,0,0,0,-208.699966,-0.8387816,1.58053076,0.563790739
1685658395625,0,0,0,0,-208.699966,-0.8385459,1.58174765,0.5645488
1685658395722,0,0,0,0,-208.699966,-0.838508964,1.58222389,0.565479338
1685658395820,0,0,0,0,-208.699966,-0.8386552,1.58203721,0.5661754
