Time,HighRewardLog,MedRewardLog,LowRewardLog,ShellLog,QuadX,QuestX,QuestY,QuestZ
1685660415936,0,0,0,0,-208.699966,0,-0.43,-0.38
1685660416052,0,0,0,0,-208.699966,0,-0.43,-0.38
1685660417535,0,0,0,0,-208.699966,545.704,987.558533,1579.58044
1685660417588,0,0,0,0,-208.699966,546.3155,987.937866,1579.357
1685660417612,0,0,0,0,-208.699966,546.6287,988.105347,1579.30615
1685660417633,0,0,0,0,-208.699966,546.9573,988.2925,1579.26221
1685660417647,0,0,0,0,-208.699966,547.3309,988.4796,1579.22839
1685660417731,0,0,0,0,-208.699966,548.5972,989.2799,1578.98816
1685660417841,0,0,0,0,-208.699966,549.014465,990.2846,1579.168
1685660417939,0,0,0,0,-208.699966,549.3,991.515869,1579.21228
1685660418037,0,0,0,0,-208.699966,549.99115,993.1632,1579.07666
1685660418134,0,0,0,0,-208.699966,550.4447,995.528931,1578.59839
1685660418232,0,0,0,0,-208.699966,550.316956,997.714661,1577.64331
1685660418332,0,0,0,0,-208.699966,-0.9999802,1.57711756,0.5498521
1685660418432,0,0,0,0,-208.699966,-1.00240934,1.57684839,0.549922
1685660418531,0,0,0,0,-208.699966,-1.00497687,1.576847,0.5504312
1685660418629,0,0,0,0,-208.699966,-1.00746226,1.57659185,0.551084757
1685660418741,0,0,0,0,-208.699966,-1.01025271,1.577139,0.551598132
1685660418838,0,0,0,0,-208.699966,-1.01449716,1.5831337,0.5528747
1685660418935,0,0,0,0,-208.699966,-1.01716375,1.587351,0.5564798
1685660419034,0,0,0,0,-208.699966,-1.021979,1.5825299,0.561583042
1685660419131,0,0,0,0,-208.699966,-1.02620149,1.57825172,0.5659587
1685660419229,0,0,0,0,-208.699966,-1.03125811,1.5755899,0.5698613
1685660419340,0,0,0,0,-208.699966,-1.03542376,1.5745827,0.5731784
1685660419437,0,0,0,0,-208.699966,-1.03789735,1.57860434,0.575908
1685660419536,0,0,0,0,-208.699966,-1.04339445,1.58599257,0.579624236
1685660419633,0,0,0,0,-208.699966,-1.05599165,1.59128881,0.581011653
1685660419731,0,0,0,0,-208.699966,-1.0797416,1.58755517,0.5764417
1685660419829,0,0,0,0,-208.699966,-1.11067188,1.57202435,0.5666108
1685660419939,0,0,0,0,-208.699966,-1.14762425,1.54908013,0.557202756
1685660420036,0,0,0,0,-208.699966,-1.170671,1.52756977,0.553724
1685660420135,0,0,0,0,-208.699966,-1.16787541,1.52010059,0.552786648
1685660420232,0,0,0,0,-208.699966,-1.14613211,1.52593625,0.553445637
1685660420329,0,0,0,0,-208.699966,-1.113329,1.540812,0.5551601
1685660420442,0,0,0,0,-208.699966,-1.07718015,1.56738877,0.5555624
1685660420538,0,0,0,0,-208.699966,-1.046248,1.59458,0.55103153
1685660420636,0,0,0,0,-208.699966,-1.02188551,1.61388016,0.542574644
1685660420734,0,0,0,0,-208.699966,-1.00862265,1.62258017,0.537458658
1685660420831,0,0,0,0,-208.699966,-0.9977332,1.626732,0.5371986
1685660420929,0,0,0,0,-208.699966,-0.9878618,1.628006,0.540870368
1685660421039,0,0,0,0,-208.699966,-0.9796925,1.627956,0.5457203
1685660421136,0,0,0,0,-208.699966,-0.9761491,1.62940335,0.547950864
1685660421234,0,0,0,0,-208.699966,-0.9759428,1.631555,0.5503559
1685660421333,0,0,0,0,-208.699966,-0.9766127,1.63239837,0.555234849
1685660421431,0,0,0,0,-208.699966,-0.978475153,1.63192856,0.559557557
1685660421543,0,0,0,0,-208.699966,-0.982011437,1.63136971,0.5600705
1685660421640,0,0,0,0,-208.699966,-0.9856602,1.630295,0.5609567
1685660421737,0,0,0,0,-208.699966,-0.988624,1.62924349,0.562234461
1685660421835,0,0,0,0,-208.699966,-0.9903204,1.62835348,0.5640029
1685660421932,0,0,0,0,-208.699966,-0.991372466,1.62755013,0.5651651
1685660422030,0,0,0,0,-208.699966,-0.992158651,1.6268878,0.5662555
1685660422141,0,0,0,0,-208.699966,-0.992337048,1.62712228,0.5675562
1685660422238,0,0,0,0,-208.699966,-0.992384434,1.62652612,0.5685382
1685660422336,0,0,0,0,-208.699966,-0.9921056,1.62547684,0.5690367
1685660422432,0,0,0,0,-208.699966,-0.991479754,1.6245569,0.5697425
1685660422529,0,0,0,0,-208.699966,-0.9903338,1.62474728,0.5700526
1685660422641,0,0,0,0,-208.699966,-0.9899306,1.62322021,0.5699394
1685660422738,0,0,0,0,-208.699966,-0.989469647,1.6216979,0.571296453
1685660422836,0,0,0,0,-208.699966,-0.9876104,1.62212336,0.572643936
1685660422934,0,0,0,0,-208.699966,-0.9869438,1.62169218,0.5731357
1685660423031,0,0,0,0,-208.699966,-0.9864387,1.620549,0.5733983
1685660423128,0,0,0,0,-208.699966,-0.987482,1.62089443,0.5730021
1685660423239,0,0,0,0,-208.699966,-0.9889593,1.619838,0.57264626
1685660423337,0,0,0,0,-208.699966,-0.990406632,1.61810064,0.57248497
1685660423435,0,0,0,0,-208.699966,-0.9920384,1.61670923,0.571494639
1685660423534,0,0,0,0,-208.699966,-0.993555963,1.61519742,0.5709303
1685660423629,0,0,0,0,-208.699966,-0.9948303,1.61424017,0.5709105
1685660423740,0,0,0,0,-208.699966,-0.996073,1.61335015,0.570525
1685660423837,0,0,0,0,-208.699966,-0.997161,1.61275065,0.569777
1685660423935,0,0,0,0,-208.699966,-0.9985171,1.6120187,0.57001245
1685660424032,0,0,0,0,-208.699966,-0.999495268,1.6118803,0.570655346
1685660424131,0,0,0,0,-208.699966,-1.00089061,1.6110568,0.5708388
1685660424241,0,0,0,0,-208.699966,-1.00225556,1.60997152,0.571525633
1685660424339,0,0,0,0,-208.699966,-1.00357735,1.60972893,0.5720751
1685660424436,0,0,0,0,-208.699966,-1.00496221,1.6092701,0.572387338
1685660424535,0,0,0,0,-208.699966,-1.006244,1.608985,0.5719967
1685660424631,0,0,0,0,-208.699966,-1.00717509,1.608837,0.571935833
1685660424729,0,0,0,0,-208.699966,-1.00799847,1.60876417,0.5718578
1685660424840,0,0,0,0,-208.699966,-1.00847411,1.60821044,0.572372735
1685660424938,0,0,0,0,-208.699966,-1.00981271,1.60940051,0.5716955
1685660425036,0,0,0,0,-208.699966,-1.01145136,1.61039078,0.5705851
1685660425134,0,0,0,0,-208.699966,-1.01255941,1.6103406,0.5700762
1685660425230,0,0,0,0,-208.699966,-1.01297617,1.60986733,0.57117033
1685660425342,0,0,0,0,-208.699966,-1.01281846,1.60847092,0.5717901
1685660425439,0,0,0,0,-208.699966,-1.01274991,1.60736978,0.5715431
1685660425536,0,0,0,0,-208.699966,-1.01163542,1.60689008,0.5710794
1685660425635,0,0,0,0,-208.699966,-1.01112366,1.60672653,0.5708467
1685660425732,0,0,0,0,-208.699966,-1.0107646,1.60689938,0.570407569
1685660425829,0,0,0,0,-208.699966,-1.01065087,1.60721874,0.569676161
1685660425940,0,0,0,0,-208.699966,-1.01037908,1.60687745,0.568599939
1685660426038,0,0,0,0,-208.699966,-1.01020741,1.606762,0.5677102
1685660426136,0,0,0,0,-208.699966,-1.01015413,1.60703981,0.5683543
1685660426233,0,0,0,0,-208.699966,-1.00989962,1.60701776,0.5690387
1685660426330,0,0,0,0,-208.699966,-1.00958467,1.60718739,0.56976074
1685660426428,0,0,0,0,-208.699966,-1.00948036,1.60738719,0.5701152
1685660426539,0,0,0,0,-208.699966,-1.00965965,1.607083,0.5702042
1685660426637,0,0,0,0,-208.699966,-1.0098995,1.60723126,0.569657862
1685660426735,0,0,0,0,-208.699966,-1.01046991,1.60733914,0.568991661
1685660426832,0,0,0,0,-208.699966,-1.01096439,1.60691237,0.568926632
1685660426929,0,0,0,0,-208.699966,-1.01137269,1.60697746,0.5687544
1685660427041,0,0,0,0,-208.699966,-1.01188385,1.60706651,0.568329453
1685660427138,0,0,0,0,-208.699966,-1.01248717,1.60690355,0.5683822
1685660427241,0,0,0,0,-208.699966,-1.013092,1.60673857,0.5686858
1685660427328,0,0,0,0,-208.6853,-1.013606,1.60673368,0.5685969
1685660427438,0,0,0,0,-208.5764,-1.01454651,1.60625446,0.5689591
1685660427540,0,0,0,0,-208.470642,-1.01613235,1.60608017,0.5695752
1685660427637,0,0,0,0,-208.372223,-1.02057171,1.60472882,0.570016861
1685660427736,0,0,0,0,-208.273788,-1.02728832,1.601444,0.5724932
1685660427832,0,0,0,0,-208.175354,-1.03470492,1.59938681,0.575979054
1685660427929,0,0,0,0,-208.076935,-1.04784739,1.59469521,0.5780913
1685660428041,0,0,0,0,-207.967072,-1.06876171,1.58940935,0.5652399
1685660428139,0,0,0,0,-207.867752,-1.08913434,1.57947552,0.5457055
1685660428237,0,0,0,0,-207.769516,-1.10401535,1.56485963,0.52280885
1685660428335,0,0,0,0,-207.670227,-1.120338,1.579107,0.494404972
1685660428432,0,0,0,0,-207.569885,-1.13051224,1.58928216,0.477049381
1685660428529,0,0,0,0,-207.472687,-1.14399981,1.59501755,0.4731678
1685660428640,0,0,0,0,-207.360855,-1.164657,1.59607291,0.484334469
1685660428738,0,0,0,0,-207.2626,-1.184094,1.58367085,0.509710431
1685660428836,0,0,0,0,-207.164368,-1.2007134,1.56623089,0.5440436
1685660428934,0,0,0,0,-207.067169,-1.211688,1.57082283,0.569432735
1685660429031,0,0,0,0,-206.969955,-1.21548235,1.59530783,0.5803057
1685660429128,0,0,0,0,-206.871719,-1.22446859,1.60138869,0.580727
1685660429240,0,0,0,0,-206.760925,-1.23982215,1.58126926,0.5678509
1685660429336,0,0,0,0,-206.661621,-1.249325,1.55701244,0.5430973
1685660429435,0,0,0,0,-206.563354,-1.25207555,1.56457412,0.520477057
1685660429533,0,0,0,0,-206.465042,-1.24798572,1.5846945,0.515992939
1685660429629,0,0,0,0,-206.365631,-1.24297476,1.59751749,0.5295443
1685660429740,0,0,0,0,-206.253662,-1.238487,1.58894086,0.563145041
1685660429839,0,0,0,0,-206.156342,-1.23258793,1.57389224,0.5972843
1685660429936,0,0,0,0,-206.05687,-1.22445571,1.57966232,0.628216863
1685660430034,0,0,0,0,-205.957367,-1.21119571,1.59877944,0.6500038
1685660430131,0,0,0,0,-205.8589,-1.2025069,1.60314524,0.6541075
1685660430229,0,0,0,0,-205.761475,-1.20087361,1.594451,0.6413662
1685660430340,0,0,0,0,-205.648346,-1.2088865,1.57490861,0.6124056
1685660430437,0,0,0,0,-205.550919,-1.2222234,1.5511651,0.5757915
1685660430536,0,0,0,0,-205.452423,-1.23496521,1.54404259,0.542808652
1685660430633,0,0,0,0,-205.351776,-1.24190164,1.55520344,0.527807653
1685660430730,0,0,0,0,-205.25528,-1.25124228,1.56555641,0.529716432
1685660430841,0,0,0,0,-205.145142,-1.26855123,1.55648232,0.547094166
1685660430939,0,0,0,0,-205.045486,-1.28784192,1.54608858,0.5737426
1685660431036,0,0,0,0,-204.947845,-1.30568707,1.544815,0.605879247
1685660431135,0,0,0,0,-204.849014,-1.31498146,1.557351,0.6299591
1685660431231,0,0,0,0,-204.748856,-1.32103074,1.57057965,0.638666749
1685660431328,0,0,0,0,-204.649445,-1.33240521,1.57168567,0.6326592
1685660431440,0,0,0,0,-204.53804,-1.35226417,1.555482,0.610173166
1685660431537,0,0,0,0,-204.436768,-1.37523913,1.53521848,0.5773683
1685660431635,0,0,0,0,-204.335922,-1.39678359,1.52874017,0.542213738
1685660431733,0,0,0,0,-204.235123,-1.40619409,1.54376006,0.5203528
1685660431830,0,0,0,0,-204.133316,-1.411843,1.56668687,0.5187339
1685660431932,0,0,0,0,-204.027969,-1.42042947,1.57491183,0.5337901
1685660432039,0,0,0,0,-203.910019,-1.43173993,1.5715692,0.5594409
1685660432137,0,0,0,0,-203.801682,-1.44168758,1.56923378,0.584246457
1685660432236,0,0,0,0,-203.690964,-1.44771826,1.57751393,0.602260053
1685660432332,0,0,0,0,-203.58078,-1.4524281,1.58687,0.6093494
1685660432430,0,0,0,0,-203.468918,-1.46073878,1.58316469,0.60523
1685660432540,0,0,0,0,-203.341583,-1.47666669,1.56279969,0.5862527
1685660432628,0,0,0,0,-203.238052,-1.49152052,1.54274833,0.561407268
1685660432733,0,0,0,0,-203.119354,-1.50454485,1.53596365,0.535138845
1685660432832,0,0,0,0,-202.997772,-1.50328815,1.54541862,0.524095237
1685660432929,0,0,0,0,-202.878265,-1.49981177,1.553983,0.5301591
1685660433042,0,0,0,0,-202.7428,-1.50112927,1.54843235,0.5479469
1685660433140,0,0,0,0,-202.623932,-1.50769031,1.53610325,0.5715003
1685660433237,0,0,0,0,-202.50119,-1.51522136,1.53245068,0.588913262
1685660433334,0,0,0,0,-202.374786,-1.50617468,1.54599655,0.590973
1685660433432,0,0,0,0,-202.24675,-1.49495971,1.55950558,0.5842347
1685660433530,0,0,0,0,-202.118134,-1.48861921,1.55415547,0.5720931
1685660433641,0,0,0,0,-201.973083,-1.49207282,1.53343427,0.54827714
1685660433738,0,0,0,0,-201.843109,-1.49574518,1.51879871,0.523992538
1685660433836,0,0,0,0,-201.712265,-1.49059331,1.5260669,0.5124818
1685660433934,0,0,0,0,-201.579437,-1.47692585,1.54714143,0.513445258
1685660434031,0,0,0,0,-201.4447,-1.46295,1.55691648,0.5259037
1685660434128,0,0,0,0,-201.311371,-1.45818365,1.54275155,0.5490994
1685660434240,0,0,0,0,-201.161041,-1.46509778,1.52364516,0.580764
1685660434337,0,0,0,0,-201.026428,-1.47330463,1.52450621,0.6014456
1685660434435,0,0,0,0,-200.889542,-1.46441877,1.541939,0.604492366
1685660434532,0,0,0,0,-200.752655,-1.45456052,1.55584049,0.598810852
1685660434630,0,0,0,0,-200.615768,-1.44997787,1.54580641,0.5870965
1685660434741,0,0,0,0,-200.4585,-1.45506907,1.52237272,0.5642415
1685660434838,0,0,0,0,-200.320175,-1.46027946,1.5129981,0.5415445
1685660434937,0,0,0,0,-200.180359,-1.45768666,1.52658248,0.5279757
1685660435034,0,0,0,0,-200.036636,-1.45552182,1.55147314,0.5303066
1685660435132,0,0,0,0,-199.895935,-1.458308,1.54469073,0.5435564
1685660435229,0,0,0,0,-199.7507,-1.46833849,1.51720893,0.569604158
1685660435340,0,0,0,0,-199.591843,-1.48378813,1.50244117,0.601446152
1685660435437,0,0,0,0,-199.446152,-1.48478007,1.52436,0.6212116
1685660435536,0,0,0,0,-199.29863,-1.46997511,1.56512439,0.623548269
1685660435633,0,0,0,0,-199.1522,-1.46093214,1.57593763,0.614411831
1685660435730,0,0,0,0,-199.004227,-1.46507263,1.55345011,0.5933544
1685660435828,0,0,0,0,-198.854691,-1.47484577,1.5304054,0.562506258
1685660435940,0,0,0,0,-198.687683,-1.48172367,1.53273273,0.5384223
1685660436036,0,0,0,0,-198.537216,-1.4741838,1.55269825,0.5411736
1685660436135,0,0,0,0,-198.387756,-1.47194386,1.5543462,0.559442043
1685660436231,0,0,0,0,-198.236679,-1.47735679,1.5286839,0.584338
1685660436329,0,0,0,0,-198.085617,-1.48621356,1.50180864,0.6154426
1685660436440,0,0,0,0,-197.9102,-1.4849118,1.50688446,0.635201931
1685660436537,0,0,0,0,-197.756439,-1.46439493,1.53364325,0.630376
1685660436635,0,0,0,0,-197.59938,-1.4489758,1.54573643,0.611366
1685660436733,0,0,0,0,-197.445618,-1.4433012,1.52290857,0.590909541
1685660436830,0,0,0,0,-197.2902,-1.44399977,1.49150288,0.5623185
1685660436941,0,0,0,0,-197.11496,-1.44016385,1.48943174,0.5311158
1685660437039,0,0,0,0,-196.9568,-1.416323,1.51688969,0.5205786
1685660437136,0,0,0,0,-196.8017,-1.38797116,1.54009843,0.531933844
1685660437234,0,0,0,0,-196.644928,-1.36639583,1.52634513,0.5540278
1685660437331,0,0,0,0,-196.488144,-1.35178161,1.50342238,0.580828965
1685660437442,0,0,0,0,-196.311356,-1.33191633,1.50232136,0.609370351
1685660437539,0,0,0,0,-196.152542,-1.30168664,1.5228219,0.6224819
1685660437637,0,0,0,0,-195.993744,-1.270636,1.542849,0.6206737
1685660437735,0,0,0,0,-195.83493,-1.24686229,1.53040218,0.6092325
1685660437832,0,0,0,0,-195.6778,-1.23579884,1.51210642,0.5869481
1685660437928,0,0,0,0,-195.522339,-1.2294172,1.51276278,0.5556005
1685660438040,0,0,0,0,-195.343475,-1.22123432,1.545951,0.5348234
1685660438137,0,0,0,0,-195.184662,-1.20306265,1.5796802,0.536174953
1685660438235,0,0,0,0,-195.02417,-1.18824685,1.587901,0.5518035
1685660438331,0,0,0,0,-194.867035,-1.1792928,1.572429,0.5781475
1685660438428,0,0,0,0,-194.709885,-1.17156708,1.5566926,0.611498654
1685660438540,0,0,0,0,-194.532684,-1.15911043,1.57255411,0.620815158
1685660438637,0,0,0,0,-194.373871,-1.13928843,1.60076046,0.6176275
1685660438735,0,0,0,0,-194.215057,-1.12556958,1.59865785,0.609690666
1685660438833,0,0,0,0,-194.056244,-1.12521386,1.57399321,0.590244055
1685660438930,0,0,0,0,-193.899109,-1.13240767,1.55600441,0.5506868
1685660439041,0,0,0,0,-193.72023,-1.131643,1.58520627,0.505169451
1685660439139,0,0,0,0,-193.561417,-1.11974943,1.62323546,0.491352826
1685660439236,0,0,0,0,-193.405945,-1.10845327,1.6358707,0.500834048
1685660439334,0,0,0,0,-193.24881,-1.10688007,1.61272955,0.523276448
1685660439432,0,0,0,0,-193.09166,-1.11100364,1.5912621,0.5558683
1685660439529,0,0,0,0,-192.93454,-1.1125325,1.5947336,0.5888776
1685660439640,0,0,0,1,-192.754,-1.10449708,1.62638056,0.601588547
1685660439738,0,0,0,1,-192.595184,-1.09727967,1.631806,0.593694448
1685660439836,0,0,0,1,-192.439728,-1.101099,1.60292625,0.5751473
1685660439931,0,0,0,1,-192.28093,-1.10971069,1.57793486,0.5451886
1685660440030,0,0,0,1,-192.125458,-1.117228,1.580155,0.510719538
1685660440141,0,0,0,1,-191.948273,-1.11362875,1.61021471,0.5003118
1685660440238,0,0,0,1,-191.7878,-1.10343611,1.624654,0.5139887
1685660440336,0,0,0,1,-191.634018,-1.10029376,1.60107327,0.5408708
1685660440434,0,0,0,1,-191.473541,-1.10361123,1.57889318,0.5746089
1685660440531,0,0,0,1,-191.311386,-1.112787,1.57746112,0.608059645
