Time,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:05:21 PM,2567.21777,-2234.0564,1162.32239,32.2480774,252.609512,239.599319,1.65128648,0.019583337,2.16375327,2.05775547,270.540283,357.4821,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:21 PM,2568.98267,-2233.80444,1161.50818,31.13382,251.744751,239.584763,1.65112627,0.01968252,2.163697,2.0455358,270.4744,357.5316,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:21 PM,2569.89258,-2230.39282,1163.00378,31.5293484,252.493042,241.083038,1.65128326,0.0196701735,2.16379166,2.0147202,270.5576,357.584229,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:21 PM,2569.95728,-2225.13257,1164.23145,32.03226,250.7294,239.80072,1.65109909,0.0197779164,2.163591,1.97293341,270.38797,357.7352,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2571.38232,-2222.81274,1165.29907,32.58868,252.451385,241.504333,1.6507386,0.0197962075,2.16326332,2.066623,270.0417,357.964478,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2571.7395,-2217.54614,1166.09485,32.84031,251.117279,240.208618,1.65088928,0.01975333,2.163213,1.88800263,269.994019,357.895477,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2572.61987,-2215.01416,1164.72839,33.4337234,250.546539,240.406784,1.65094841,0.019989863,2.16311812,1.90156,269.9201,358.1837,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2573.64038,-2210.53979,1161.537,34.6485176,252.745972,242.185318,1.650968,0.0203150064,2.16297531,1.70073378,269.787628,358.3827,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2571.93652,-2203.19727,1158.99915,36.301712,254.053558,243.6022,1.65103674,0.02003584,2.16303563,1.89912665,269.880768,358.313019,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:05:22 PM,2566.77637,-2193.359,1155.31714,38.06674,256.880219,247.491,1.6507653,0.0201095864,2.16294885,1.88614869,269.742645,358.339355,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
