Time,QuadX,QuadY,QuadZ,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:42:24 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:24 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700043,0.005455943,-0.399994582,2329.30981,-2148.43018,1258.31543,53.7778969,175.17749,173.233017,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700348,-0.0299523566,-0.4313429,2334.66479,-2165.68677,1256.69861,51.3600578,170.820267,169.0157,1.63778448,0.01660151,2.150664,3.62230253,270.796326,356.091278,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700348,-0.0274568051,-0.431368053,2340.65527,-2179.152,1255.64563,51.0346031,171.415771,169.335709,1.63810825,0.0166819766,2.14957118,2.984959,270.828735,355.953735,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700363,-0.02684081,-0.4305777,2343.26465,-2185.021,1256.06433,51.43316,170.8074,168.885086,1.63800681,0.0170716122,2.14909315,3.00426936,270.598419,356.383972,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700363,-0.0263627432,-0.43141076,2348.37915,-2195.40015,1256.239,51.1087723,168.259109,166.490921,1.63806927,0.0175351426,2.14891362,2.72115374,270.513367,356.543732,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700363,-0.0272683259,-0.430697441,2353.94971,-2205.378,1255.76746,49.8887863,169.289642,167.401459,1.63835359,0.0181380138,2.14881825,2.04501247,270.47998,356.3741,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.7004,-0.0258450974,-0.431679755,2370.06226,-2230.84448,1258.12354,47.5293922,169.1845,167.190079,1.64030468,0.02287753,2.147778,358.958618,270.865479,356.010071,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700455,-0.02946989,-0.4304302,2396.2168,-2259.93579,1263.94629,46.1839561,172.258377,169.729858,1.64068031,0.0280137062,2.146314,356.6452,269.435455,358.488464,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700485,-0.0286611337,-0.4304865,2420.38672,-2279.14355,1268.32751,47.11002,176.185715,172.32428,1.64211023,0.03242956,2.14528251,355.5253,268.735,1.55458272,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:27 PM,-208.700531,-0.02638259,-0.431517541,2442.16968,-2292.68945,1264.28186,45.7581749,180.614716,175.601273,1.64096022,0.0329412445,2.1428864,354.435181,267.471252,3.79552126,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700577,-0.0274494421,-0.431468636,2444.89355,-2286.74341,1254.23633,52.61158,184.505981,179.528931,1.64007914,0.03341113,2.13973355,355.955353,266.558746,5.71490049,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.7006,-0.0278781578,-0.431539267,2442.64868,-2255.66772,1225.78662,61.0788727,190.182,184.44989,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700638,-0.0298584,-0.431970924,2.22921157,1.20549178,2.4411633,339.406158,276.144623,353.3695,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700653,-0.0269233361,-0.431981236,2.20446157,1.20407915,2.43827939,337.33252,275.552155,354.811462,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700668,-0.0290826671,-0.4311561,2.18950677,1.20628393,2.43524933,337.0497,274.9477,354.881317,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700684,-0.0280542169,-0.430753857,2.18606734,1.201593,2.43322062,337.7468,274.577362,354.027344,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700714,-0.0275813788,-0.430967271,2.19404626,1.19962633,2.42765474,336.375153,272.7426,353.1714,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700745,-0.02803617,-0.431286424,2.20118475,1.20114362,2.41984272,335.0035,270.463928,354.278229,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.7008,-0.0264220536,-0.4307049,2.20852,1.2063179,2.41130447,333.902283,268.352081,355.361572,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:28 PM,-208.700836,-0.02734645,-0.431122661,2.21879125,1.209178,2.40242362,332.884155,266.319031,355.578278,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:42:29 PM,-208.7009,-0.0274709761,-0.430442959,2.229081,1.21643686,2.39894319,331.7028,264.1961,356.0808,1.63961542,0.0327293649,2.13892221,356.537842,266.095947,6.352328,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
