Time,QuadX,QuadY,QuadZ,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/9/2023 1:38:19 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:19 PM,-208.700043,0.005455943,-0.399994582,0,0,0,0,0,0,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700043,0.005455943,-0.399994582,2336.507,-2014.6001,1332.85547,42.7436066,174.808609,169.751282,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700333,-0.037628077,-0.430584848,2337.17261,-2012.59985,1331.188,42.00134,175.11438,170.270508,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700333,-0.03819084,-0.430996865,2336.5813,-2010.53735,1330.64343,43.3409576,174.3449,169.358749,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700348,-0.0376569629,-0.4311214,2336.42847,-2010.34143,1330.48438,43.2803535,173.964722,168.956772,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700348,-0.03862997,-0.430879533,2335.9458,-2009.25024,1330.44727,43.78944,174.2057,169.175583,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700333,-0.03937142,-0.4308322,2335.50879,-2008.40723,1330.00134,43.35601,174.404419,169.087387,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:21 PM,-208.700333,-0.03829582,-0.432030171,2335.15771,-2007.29749,1329.72388,43.12363,173.849854,168.144913,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/9/2023 1:38:22 PM,-208.700333,-0.03782046,-0.430873543,2334.93921,-2006.68262,1329.54956,43.5127831,173.394455,167.311127,-0.09579987,-0.08219545,-0.000200180337,359.307068,273.39502,2.56102467,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
