Time,RewardLog,QuadX,QuadY,QuadZ,QuestX,QuestY,QuestZ,QuestRx,QuestRy,QuestRz,LeftX,LeftY,LeftZ,LeftRx,LeftRy,LeftRz,RightX,RightY,RightZ,RightRx,RightRy,RightRz
3/16/2023 10:52:42 AM,14,-208.6947,0.173134312,-0.3040026,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:42 AM,14,-208.694565,0.172665015,-0.304209828,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:42 AM,14,-208.694382,0.173608452,-0.304760158,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:42 AM,14,-208.694229,0.173543349,-0.303771883,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:42 AM,14,-208.694046,0.171861291,-0.304061472,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.6939,0.172996551,-0.304119647,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.693726,0.172503039,-0.3050973,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.693558,0.171879977,-0.304440916,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.521375,1.09012425,1.28804612,359.791931,147.136612,290.1844,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.693359,0.172210723,-0.304205328,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.831707,1.55122042,0.7260532,1.52070844,121.060951,255.253387,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.6932,0.172667354,-0.303811073,1038.69312,-2742.139,1596.44519,342.2862,71.7398148,89.64766,2.84199882,1.55986488,0.7275505,356.350861,122.197411,253.642792,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.693024,0.172537908,-0.304538,731.3707,-2679.865,1617.4397,31.1021748,187.478561,1.19029355,2.84199882,1.55986488,0.7275505,356.350861,122.197411,253.642792,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.692871,0.172248647,-0.303938866,734.8661,-2672.108,1618.10181,29.13273,179.595673,351.1656,2.84199882,1.55986488,0.7275505,356.350861,122.197411,253.642792,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.6927,0.172254831,-0.3042747,723.8137,-2519.27881,1659.37329,359.828339,50.46896,56.9275551,2.84199882,1.55986488,0.7275505,356.350861,122.197411,253.642792,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.692551,0.172174737,-0.304137468,723.8137,-2519.27881,1659.37329,359.828339,50.46896,56.9275551,2.84199882,1.55986488,0.7275505,356.350861,122.197411,253.642792,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:43 AM,14,-208.692383,0.172298253,-0.3037753,723.8137,-2519.27881,1659.37329,359.828339,50.46896,56.9275551,2.29380631,1.55065,0.7604617,17.1036987,240.267166,338.587,-0.07997297,-0.0969996452,0.0100067267,1.116845,272.630554,2.74147987
3/16/2023 10:52:44 AM,14,-208.69223,0.171463862,-0.3033201,742.4411,-2260.285,1605.05579,60.9053574,28.422102,41.07443,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.6922,0.171827316,-0.303834736,739.767639,-2239.15869,1603.51807,55.9024544,17.5891972,29.1011353,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.692139,0.171504259,-0.304128438,726.9201,-2187.56372,1609.14319,60.6346436,18.99565,29.7365265,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.692062,0.17308262,-0.304012716,709.190552,-2150.24756,1613.76172,55.6508331,10.759326,19.3508568,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.691971,0.172985181,-0.30380103,686.5602,-2107.24487,1618.71143,60.8461533,18.49032,23.7680626,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.691818,0.1719699,-0.304660261,655.307739,-2063.37524,1625.338,56.879,12.3462543,15.4699211,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.6917,0.172851428,-0.304767966,624.6292,-2021.17749,1634.8302,66.24398,25.9587727,25.3792114,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.691528,0.172815859,-0.304437637,602.4571,-1977.75293,1645.54944,66.3212662,14.8597994,11.885994,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.691376,0.1737864,-0.304994851,589.946533,-1939.17786,1648.80054,63.637207,1.89420128,357.792236,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:44 AM,14,-208.691223,0.1745713,-0.303758025,582.0099,-1896.54688,1657.6217,66.95241,1.33516777,356.052856,2.37241459,1.64292228,0.6829893,22.33388,139.541031,141.1618,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.691086,0.172510251,-0.303607672,583.2038,-1844.1709,1659.60913,69.15608,2.7728703,356.021759,1.80225682,1.76325226,0.7403493,309.13147,182.6257,18.2679844,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690948,0.174663916,-0.303370744,596.3489,-1777.97913,1650.79028,72.41971,356.668457,349.396271,1.80225682,1.76325226,0.7403493,309.13147,182.6257,18.2679844,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690781,0.173400268,-0.304318428,622.977966,-1706.47961,1643.86414,75.42371,13.1846151,6.26944065,1.80225682,1.76325226,0.7403493,309.13147,182.6257,18.2679844,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690689,0.172595322,-0.304538846,661.9731,-1629.47546,1647.61365,74.89105,7.49657345,2.302867,1.80225682,1.76325226,0.7403493,309.13147,182.6257,18.2679844,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690552,0.17311725,-0.304658383,703.503357,-1555.98267,1658.99585,73.78728,6.63393927,1.49799061,1.49868429,0.8479302,0.9494411,46.3131676,236.1991,301.717224,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690384,0.174864992,-0.304259717,740.538757,-1488.16943,1667.95776,72.3931351,10.4973764,4.94960356,1.49868429,0.8479302,0.9494411,46.3131676,236.1991,301.717224,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690231,0.174213275,-0.30457297,763.4501,-1438.70972,1674.88733,72.7370148,12.7648726,7.53033924,1.818173,0.08769141,0.496594459,27.9036846,245.550781,352.8611,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.690079,0.172264472,-0.304309964,784.3315,-1389.53381,1676.58484,69.85125,11.3010788,6.71056271,1.55460119,0.044430986,0.5380663,6.791332,251.270966,3.3006382,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.689926,0.171458766,-0.305091649,800.8698,-1342.53479,1674.44849,69.44409,13.5290794,9.664048,1.30908847,0.0573732778,0.598930359,349.6268,259.642639,12.6154633,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:45 AM,14,-208.689789,0.174361512,-0.30352506,806.421631,-1290.25745,1671.96826,68.43302,14.6148338,10.579319,1.17074811,0.0784006,0.666636348,346.953278,264.3562,19.9816666,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.689621,0.173409611,-0.303525,806.6641,-1232.451,1668.38269,67.91861,15.3449554,12.29287,1.128515,0.06663581,0.7305933,352.341736,261.829376,24.16312,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.689438,0.172442213,-0.304381341,803.3,-1171.23511,1665.84937,68.7292557,17.3837681,14.4178638,1.12555671,0.0443805978,0.7821378,355.083771,265.688324,21.3075924,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.6893,0.172226086,-0.304291517,798.840942,-1108.22156,1667.53308,70.99346,18.6899033,15.006465,1.12274158,0.030976966,0.789535,357.930573,265.078,11.7373447,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.689224,0.187448338,-0.305302322,793.4824,-1048.4447,1667.02,70.64056,16.6485119,12.5334225,1.12327635,0.0281961262,0.7901012,358.558,265.809021,11.1917076,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.689331,0.187173456,-0.305099845,790.138,-993.1074,1666.77258,69.25642,15.6907082,11.994215,1.1236676,0.0275548548,0.791716,359.079468,266.0272,9.396246,2.31326532,1.693463,0.814166546,341.127319,102.149445,293.8878
3/16/2023 10:52:46 AM,14,-208.689377,0.187037379,-0.304927319,0.942478836,1.66663969,0.7899579,20.5594234,263.415161,354.882324,1.12341416,0.0278142318,0.7914131,359.195862,265.720154,8.756675,1.16388237,0.0669614,0.9324894,19.15251,289.138275,2.609006
3/16/2023 10:52:46 AM,14,-208.6894,0.187513828,-0.30617103,0.8977374,1.66344583,0.7932601,21.48038,262.339478,354.859131,1.12261355,0.0275719687,0.7903974,358.888031,264.662079,8.287484,0.925846159,0.03353376,0.968951344,359.927917,284.020844,1.7000035
3/16/2023 10:52:46 AM,14,-208.689453,0.188374162,-0.305642843,0.84172076,1.660066,0.8027518,21.1184978,261.862152,355.349335,1.12191236,0.0278309286,0.790294,359.364471,264.202637,8.576191,0.749998569,0.0428302959,0.9592681,350.2142,285.220825,359.521759
3/16/2023 10:52:46 AM,14,-208.689514,0.188596934,-0.304635048,0.781807661,1.65591133,0.8175682,20.8593483,260.6553,355.749237,1.12151074,0.0277290642,0.7904686,359.883148,264.278,8.452032,0.69587183,0.03287635,0.9435748,352.744324,289.341156,353.139465
3/16/2023 10:52:46 AM,14,-208.689545,0.187646389,-0.307006657,0.7288922,1.65683711,0.833892465,19.05447,259.86615,357.343872,1.12095487,0.0286606476,0.791179,1.845112,264.953857,7.97991228,0.6938644,0.01613658,0.933691263,357.782227,286.709747,1.03276372
3/16/2023 10:52:47 AM,14,-208.689575,0.186876029,-0.3062423,0.6648062,1.6731199,0.855082154,18.24889,259.106232,358.168854,1.11411238,0.035966374,0.7915629,13.8739805,264.765961,8.204614,0.693407655,0.0134521946,0.9356963,359.17218,287.345581,0.455389053
3/16/2023 10:52:47 AM,14,-208.689621,0.186458558,-0.306089,0.6181927,1.6795851,0.870297968,18.1389561,257.344238,358.775177,1.09144974,0.06369446,0.7998221,29.8731174,256.8964,12.8922892,0.6931211,0.0119602755,0.9362329,0.15226537,287.5843,359.762543
3/16/2023 10:52:47 AM,14,-208.689682,0.187810674,-0.3057562,0.584169865,1.68171561,0.881300449,18.7096844,256.5464,358.196381,1.00212693,0.08892503,0.795854568,27.4625225,236.187286,3.51096463,0.693138242,0.0112769306,0.934704959,1.2472136,286.898651,359.15332
